[2025-05-22T06:05:26.961638+00:00] 🔄 Checking active executions...
[2025-05-22T06:06:59.296793+00:00] ✅ Trade 247 closed successfully.
[2025-05-22T06:06:59.438894+00:00] ❌ Closing trade 245 (EUR_USD) | P/L: -1.47
[2025-05-22T06:06:59.527166+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8498', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8498', 'requestID': '79388792916094294', 'time': '2025-05-22T06:06:59.501500299Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '245'}}, 'orderCancelTransaction': {'id': '8499', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8498', 'requestID': '79388792916094294', 'time': '2025-05-22T06:06:59.501500299Z', 'type': 'ORDER_CANCEL', 'orderID': '8498', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8498', '8499'], 'lastTransactionID': '8499'}
[2025-05-22T06:06:59.527201+00:00] ✅ Trade 245 closed successfully.
[2025-05-22T06:06:59.667070+00:00] ❌ Closing trade 173 (EUR_USD) | P/L: -1.47
[2025-05-22T06:06:59.762332+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8500', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8500', 'requestID': '61374394407002744', 'time': '2025-05-22T06:06:59.731606523Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '173'}}, 'orderCancelTransaction': {'id': '8501', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8500', 'requestID': '61374394407002744', 'time': '2025-05-22T06:06:59.731606523Z', 'type': 'ORDER_CANCEL', 'orderID': '8500', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8500', '8501'], 'lastTransactionID': '8501'}
[2025-05-22T06:06:59.762368+00:00] ✅ Trade 173 closed successfully.
[2025-05-22T06:06:59.905057+00:00] ❌ Closing trade 113 (EUR_USD) | P/L: -1.47
[2025-05-22T06:06:59.991478+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8502', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8502', 'requestID': '97403191425765754', 'time': '2025-05-22T06:06:59.963046724Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '113'}}, 'orderCancelTransaction': {'id': '8503', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8502', 'requestID': '97403191425765754', 'time': '2025-05-22T06:06:59.963046724Z', 'type': 'ORDER_CANCEL', 'orderID': '8502', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8502', '8503'], 'lastTransactionID': '8503'}
[2025-05-22T06:06:59.991525+00:00] ✅ Trade 113 closed successfully.
[2025-05-22T06:07:00.145882+00:00] ❌ Closing trade 111 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:00.243169+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8504', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8504', 'requestID': '97403191429960320', 'time': '2025-05-22T06:07:00.216469824Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '111'}}, 'orderCancelTransaction': {'id': '8505', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8504', 'requestID': '97403191429960320', 'time': '2025-05-22T06:07:00.216469824Z', 'type': 'ORDER_CANCEL', 'orderID': '8504', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8504', '8505'], 'lastTransactionID': '8505'}
[2025-05-22T06:07:00.243204+00:00] ✅ Trade 111 closed successfully.
[2025-05-22T06:07:00.394646+00:00] ❌ Closing trade 109 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:00.487123+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8506', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8506', 'requestID': '97403191429960468', 'time': '2025-05-22T06:07:00.460001354Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '109'}}, 'orderCancelTransaction': {'id': '8507', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8506', 'requestID': '97403191429960468', 'time': '2025-05-22T06:07:00.460001354Z', 'type': 'ORDER_CANCEL', 'orderID': '8506', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8506', '8507'], 'lastTransactionID': '8507'}
[2025-05-22T06:07:00.487161+00:00] ✅ Trade 109 closed successfully.
[2025-05-22T06:07:00.627868+00:00] ❌ Closing trade 107 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:00.709651+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8508', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8508', 'requestID': '61374394411198103', 'time': '2025-05-22T06:07:00.685011057Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '107'}}, 'orderCancelTransaction': {'id': '8509', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8508', 'requestID': '61374394411198103', 'time': '2025-05-22T06:07:00.685011057Z', 'type': 'ORDER_CANCEL', 'orderID': '8508', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8508', '8509'], 'lastTransactionID': '8509'}
[2025-05-22T06:07:00.709689+00:00] ✅ Trade 107 closed successfully.
[2025-05-22T06:07:00.850728+00:00] ❌ Closing trade 105 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:00.944873+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8510', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8510', 'requestID': '61374394411198286', 'time': '2025-05-22T06:07:00.921288360Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '105'}}, 'orderCancelTransaction': {'id': '8511', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8510', 'requestID': '61374394411198286', 'time': '2025-05-22T06:07:00.921288360Z', 'type': 'ORDER_CANCEL', 'orderID': '8510', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8510', '8511'], 'lastTransactionID': '8511'}
[2025-05-22T06:07:00.945389+00:00] ✅ Trade 105 closed successfully.
[2025-05-22T06:07:01.089478+00:00] ❌ Closing trade 103 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:01.187232+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8512', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8512', 'requestID': '61374394415392814', 'time': '2025-05-22T06:07:01.160487899Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '103'}}, 'orderCancelTransaction': {'id': '8513', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8512', 'requestID': '61374394415392814', 'time': '2025-05-22T06:07:01.160487899Z', 'type': 'ORDER_CANCEL', 'orderID': '8512', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8512', '8513'], 'lastTransactionID': '8513'}
[2025-05-22T06:07:01.187277+00:00] ✅ Trade 103 closed successfully.
[2025-05-22T06:07:01.330786+00:00] ❌ Closing trade 101 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:01.427552+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8514', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8514', 'requestID': '61374394415393168', 'time': '2025-05-22T06:07:01.402901630Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '101'}}, 'orderCancelTransaction': {'id': '8515', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8514', 'requestID': '61374394415393168', 'time': '2025-05-22T06:07:01.402901630Z', 'type': 'ORDER_CANCEL', 'orderID': '8514', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8514', '8515'], 'lastTransactionID': '8515'}
[2025-05-22T06:07:01.427597+00:00] ✅ Trade 101 closed successfully.
[2025-05-22T06:07:01.568358+00:00] ❌ Closing trade 99 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:01.661852+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8516', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8516', 'requestID': '97403191434155829', 'time': '2025-05-22T06:07:01.632366066Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '99'}}, 'orderCancelTransaction': {'id': '8517', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8516', 'requestID': '97403191434155829', 'time': '2025-05-22T06:07:01.632366066Z', 'type': 'ORDER_CANCEL', 'orderID': '8516', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8516', '8517'], 'lastTransactionID': '8517'}
[2025-05-22T06:07:01.662461+00:00] ✅ Trade 99 closed successfully.
[2025-05-22T06:07:01.805665+00:00] ❌ Closing trade 97 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:01.903343+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8518', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8518', 'requestID': '97403191434156183', 'time': '2025-05-22T06:07:01.874904556Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '97'}}, 'orderCancelTransaction': {'id': '8519', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8518', 'requestID': '97403191434156183', 'time': '2025-05-22T06:07:01.874904556Z', 'type': 'ORDER_CANCEL', 'orderID': '8518', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8518', '8519'], 'lastTransactionID': '8519'}
[2025-05-22T06:07:01.903384+00:00] ✅ Trade 97 closed successfully.
[2025-05-22T06:07:02.076375+00:00] ❌ Closing trade 95 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:02.168729+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8520', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8520', 'requestID': '115417589945662254', 'time': '2025-05-22T06:07:02.142312267Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '95'}}, 'orderCancelTransaction': {'id': '8521', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8520', 'requestID': '115417589945662254', 'time': '2025-05-22T06:07:02.142312267Z', 'type': 'ORDER_CANCEL', 'orderID': '8520', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8520', '8521'], 'lastTransactionID': '8521'}
[2025-05-22T06:07:02.168789+00:00] ✅ Trade 95 closed successfully.
[2025-05-22T06:07:02.330478+00:00] ❌ Closing trade 93 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:02.414810+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8522', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8522', 'requestID': '79388792928680015', 'time': '2025-05-22T06:07:02.390224547Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '93'}}, 'orderCancelTransaction': {'id': '8523', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8522', 'requestID': '79388792928680015', 'time': '2025-05-22T06:07:02.390224547Z', 'type': 'ORDER_CANCEL', 'orderID': '8522', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8522', '8523'], 'lastTransactionID': '8523'}
[2025-05-22T06:07:02.414852+00:00] ✅ Trade 93 closed successfully.
[2025-05-22T06:07:02.564861+00:00] ❌ Closing trade 91 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:02.651582+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8524', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8524', 'requestID': '97403191438351318', 'time': '2025-05-22T06:07:02.624344162Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '91'}}, 'orderCancelTransaction': {'id': '8525', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8524', 'requestID': '97403191438351318', 'time': '2025-05-22T06:07:02.624344162Z', 'type': 'ORDER_CANCEL', 'orderID': '8524', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8524', '8525'], 'lastTransactionID': '8525'}
[2025-05-22T06:07:02.651618+00:00] ✅ Trade 91 closed successfully.
[2025-05-22T06:07:02.791940+00:00] ❌ Closing trade 89 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:02.887711+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8526', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8526', 'requestID': '115417589945663397', 'time': '2025-05-22T06:07:02.860264333Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '89'}}, 'orderCancelTransaction': {'id': '8527', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8526', 'requestID': '115417589945663397', 'time': '2025-05-22T06:07:02.860264333Z', 'type': 'ORDER_CANCEL', 'orderID': '8526', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8526', '8527'], 'lastTransactionID': '8527'}
[2025-05-22T06:07:02.887756+00:00] ✅ Trade 89 closed successfully.
[2025-05-22T06:07:03.041288+00:00] ❌ Closing trade 65 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:03.131944+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8528', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8528', 'requestID': '115417589949858003', 'time': '2025-05-22T06:07:03.102838529Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '65'}}, 'orderCancelTransaction': {'id': '8529', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8528', 'requestID': '115417589949858003', 'time': '2025-05-22T06:07:03.102838529Z', 'type': 'ORDER_CANCEL', 'orderID': '8528', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8528', '8529'], 'lastTransactionID': '8529'}
[2025-05-22T06:07:03.132091+00:00] ✅ Trade 65 closed successfully.
[2025-05-22T06:07:03.275507+00:00] ❌ Closing trade 63 (EUR_USD) | P/L: -1.47
[2025-05-22T06:07:03.361225+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8530', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8530', 'requestID': '79388792932875194', 'time': '2025-05-22T06:07:03.336888800Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '63'}}, 'orderCancelTransaction': {'id': '8531', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8530', 'requestID': '79388792932875194', 'time': '2025-05-22T06:07:03.336888800Z', 'type': 'ORDER_CANCEL', 'orderID': '8530', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8530', '8531'], 'lastTransactionID': '8531'}
[2025-05-22T06:07:03.361261+00:00] ✅ Trade 63 closed successfully.
[2025-05-22T06:07:03.503382+00:00] ❌ Closing trade 243 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:03.602376+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8532', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8532', 'requestID': '61374394423784248', 'time': '2025-05-22T06:07:03.574779105Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '243'}}, 'orderCancelTransaction': {'id': '8533', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8532', 'requestID': '61374394423784248', 'time': '2025-05-22T06:07:03.574779105Z', 'type': 'ORDER_CANCEL', 'orderID': '8532', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8532', '8533'], 'lastTransactionID': '8533'}
[2025-05-22T06:07:03.602419+00:00] ✅ Trade 243 closed successfully.
[2025-05-22T06:07:03.742653+00:00] ❌ Closing trade 139 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:03.845683+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8534', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8534', 'requestID': '61374394423784475', 'time': '2025-05-22T06:07:03.821037465Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '139'}}, 'orderCancelTransaction': {'id': '8535', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8534', 'requestID': '61374394423784475', 'time': '2025-05-22T06:07:03.821037465Z', 'type': 'ORDER_CANCEL', 'orderID': '8534', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8534', '8535'], 'lastTransactionID': '8535'}
[2025-05-22T06:07:03.845716+00:00] ✅ Trade 139 closed successfully.
[2025-05-22T06:07:03.983941+00:00] ❌ Closing trade 83 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:04.078630+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8536', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8536', 'requestID': '97403191446741119', 'time': '2025-05-22T06:07:04.052796851Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '83'}}, 'orderCancelTransaction': {'id': '8537', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8536', 'requestID': '97403191446741119', 'time': '2025-05-22T06:07:04.052796851Z', 'type': 'ORDER_CANCEL', 'orderID': '8536', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8536', '8537'], 'lastTransactionID': '8537'}
[2025-05-22T06:07:04.078661+00:00] ✅ Trade 83 closed successfully.
[2025-05-22T06:07:04.218696+00:00] ❌ Closing trade 71 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:04.326326+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8538', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8538', 'requestID': '61374394427979156', 'time': '2025-05-22T06:07:04.302668204Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '71'}}, 'orderCancelTransaction': {'id': '8539', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8538', 'requestID': '61374394427979156', 'time': '2025-05-22T06:07:04.302668204Z', 'type': 'ORDER_CANCEL', 'orderID': '8538', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8538', '8539'], 'lastTransactionID': '8539'}
[2025-05-22T06:07:04.326362+00:00] ✅ Trade 71 closed successfully.
[2025-05-22T06:07:04.474981+00:00] ❌ Closing trade 61 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:04.559982+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8540', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8540', 'requestID': '97403191446741563', 'time': '2025-05-22T06:07:04.534437900Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '61'}}, 'orderCancelTransaction': {'id': '8541', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8540', 'requestID': '97403191446741563', 'time': '2025-05-22T06:07:04.534437900Z', 'type': 'ORDER_CANCEL', 'orderID': '8540', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8540', '8541'], 'lastTransactionID': '8541'}
[2025-05-22T06:07:04.560025+00:00] ✅ Trade 61 closed successfully.
[2025-05-22T06:07:04.702924+00:00] ❌ Closing trade 59 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:04.804474+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8542', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8542', 'requestID': '61374394427979951', 'time': '2025-05-22T06:07:04.780015164Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '59'}}, 'orderCancelTransaction': {'id': '8543', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8542', 'requestID': '61374394427979951', 'time': '2025-05-22T06:07:04.780015164Z', 'type': 'ORDER_CANCEL', 'orderID': '8542', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8542', '8543'], 'lastTransactionID': '8543'}
[2025-05-22T06:07:04.804514+00:00] ✅ Trade 59 closed successfully.
[2025-05-22T06:07:04.948825+00:00] ❌ Closing trade 51 (EUR_USD) | P/L: -1.46
[2025-05-22T06:07:05.032745+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8544', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8544', 'requestID': '79388792941265336', 'time': '2025-05-22T06:07:05.006827548Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '51'}}, 'orderCancelTransaction': {'id': '8545', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8544', 'requestID': '79388792941265336', 'time': '2025-05-22T06:07:05.006827548Z', 'type': 'ORDER_CANCEL', 'orderID': '8544', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8544', '8545'], 'lastTransactionID': '8545'}
[2025-05-22T06:07:05.032786+00:00] ✅ Trade 51 closed successfully.
[2025-05-22T06:07:05.174390+00:00] ❌ Closing trade 57 (EUR_USD) | P/L: -1.45
[2025-05-22T06:07:05.259518+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8546', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8546', 'requestID': '61374394432174591', 'time': '2025-05-22T06:07:05.234585632Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '57'}}, 'orderCancelTransaction': {'id': '8547', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8546', 'requestID': '61374394432174591', 'time': '2025-05-22T06:07:05.234585632Z', 'type': 'ORDER_CANCEL', 'orderID': '8546', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8546', '8547'], 'lastTransactionID': '8547'}
[2025-05-22T06:07:05.260860+00:00] ✅ Trade 57 closed successfully.
[2025-05-22T06:07:05.404046+00:00] ❌ Closing trade 55 (EUR_USD) | P/L: -1.45
[2025-05-22T06:07:05.486469+00:00] 🔁 Close response: {'orderCreateTransaction': {'id': '8548', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8548', 'requestID': '79388792941265686', 'time': '2025-05-22T06:07:05.461731844Z', 'type': 'MARKET_ORDER', 'instrument': 'EUR_USD', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'REDUCE_ONLY', 'reason': 'TRADE_CLOSE', 'tradeClose': {'units': 'ALL', 'tradeID': '55'}}, 'orderCancelTransaction': {'id': '8549', 'accountID': '101-001-31766471-001', 'userID': 31766471, 'batchID': '8548', 'requestID': '79388792941265686', 'time': '2025-05-22T06:07:05.461731844Z', 'type': 'ORDER_CANCEL', 'orderID': '8548', 'reason': 'FIFO_VIOLATION'}, 'relatedTransactionIDs': ['8548', '8549'], 'lastTransactionID': '8549'}
[2025-05-22T06:07:05.486506+00:00] ✅ Trade 55 closed successfully.
[2025-05-22T06:07:05.631052+00:00] ❌ Closing trade 53 (EUR_USD) | P/L: -1.45
